Insurance Type,Zip code,First name,Last name,Date of birth,Gender,Address,City,State,Auto insurance coverage?,Property Type,# units,# unrelated roommates,roommate names,# property losses in last 3 years,Phone number,Email address,Fire Sprinkler System?,Central Fire & Burglar Alarm?,Local Fire / Smoke Alarm?,Home Security?,Non Smoking Household?,Local Burglar Alarm?,Unusual hazards?,Dogs that bite?,Run a business from home?,Start date,Personal property worth,Loss of use,Medical payments,Personal liability,Farmers Identity Protection,Deductible,Policy Price,Annual Policy Price,Agent Name,Agent Address,Agent Phone Number,Quote Number
Renters,94301,Clare,Mccoy,05/06/1989,m,459 Hamilton Ave,Palo Alto,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,,0,(408) 848-3474,elias.cain@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,60000,Keep default,1000,100000,N,1500,$18.67,$224.03,Peter Montalvo,"Fremont, CA",(510) 796-2002,#31619505
Renters,95020,Leah,Velasquez,07/31/1988,f,500 Ioof Ave,Gilroy,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,,0,(415) 981-5780,ana.webster@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,60000,Keep default,1000,100000,N,2500,$32.81,$393.73,Richard Rhodes,"Hollister, CA",(831) 637-3832,#58275370
Renters,94304,Sophie,Schwartz,12/1/1988,m,700 Clark Way,Palo Alto,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,,0,(707) 644-3322,scarlett.richard@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,60000,Keep default,1000,100000,N,5000,$13.69,$164.30,John Kikes,"Danville, CA",(925) 820-6661,#65197226
Renters,95020,Audrey,Lewis,06/06/1986,f,7397 Monterey St,Gilroy,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,,0,(408) 723-2370,savannah.silva@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,60000,Keep default,1000,300000,N,100,$64.22,$770.69,Albert Pinheiro,"Gilroy, CA",(408) 842-4619,#99441410
Renters,95051,Micah,Coleman,03/08/1990,m,101 Saratoga Ave,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,,0,(415) 491-1125,elias.cain@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,60000,Keep default,1000,300000,N,100 / 250,$31.95,$383.45,Sammy Lee,"San Jose, CA",(408) 247-8800,#52124363
Renters,95123,Emmett,Mitchell,11/12/1990,f,1045 Coleman Rd,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,,0,(415) 285-1231,alexandra.guerrero@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,60000,Keep default,1000,300000,N,250,$33.85,$406.16,Michael Dunne,"San Jose, CA",(408) 448-0136,#14881265
Renters,95125,Luna,Cameron,12/1/1988,f,3200 Rubino Dr,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,,0,(650) 264-9696,william.palmer@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,60000,Keep default,1000,300000,N,500,$31.31,$375.66,Vilai Yang,"Elk Grove, CA",(916) 684-9958,#05859098
Renters,94087,Adam,Stone,11/12/1990,f,1575 Tenaka Pl,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,,0,(408) 266-1474,savannah.silva@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,60000,Keep default,1000,300000,N,750,$23.49,$281.89,Brittany Leonard,"San Jose, CA",(408) 281-3220,#10640587
Renters,95126,Dillon,Foster,02/04/1989,f,754 The Alameda,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,,0,(415) 334-1880,adrian.gilbert@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,60000,Keep default,1000,300000,N,1000,$27.81,$333.75,Dipika Vora,"San Ramon, CA",(408) 941-0094,#06353915
Renters,95020,Sophia,Parks,07/31/1988,m,8200 Kern Ave,Gilroy,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,,0,(408) 263-6040,elias.cain@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,60000,Keep default,1000,300000,N,1500,$39.37,$472.42,Paulson Nietert,"Morgan Hill, CA",(408) 778-2761,#50264866
