Insurance Type,Zip code,First name,Last name,Date of birth,Gender,Address,City,State,Auto insurance coverage?,Property Type,# units,# unrelated roommates,roommate names,# property losses in last 3 years,Phone number,Email address,Fire Sprinkler System?,Central Fire & Burglar Alarm?,Local Fire / Smoke Alarm?,Home Security?,Non Smoking Household?,Local Burglar Alarm?,Unusual hazards?,Dogs that bite?,Run a business from home?,Start date,Personal property worth,Loss of use,Medical payments,Personal liability,Farmers Identity Protection,Deductible,Policy Price,Annual Policy Price,Agent Name,Agent Address,Agent Phone Number,Quote Number
Renters,94087,Felicity,Meyers,02/04/1961,f,575 E Remington Dr,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,,0,(408) 216-8945,scarlett.richard@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,8000,Keep default,2000,100000,N,2500,$10.83,$130.00,Oliver Huang,"San Jose, CA",(510) 493-6538,#16999614
Renters,95008,Aden,Henderson,03/03/1967,f,200 Hollis Ave,Campbell,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,,0,(408) 244-0900,adrian.gilbert@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,8000,Keep default,2000,100000,N,5000,$10.83,$130.00,Mike Zhao,"Campbell, CA",(408) 866-1660,#34023154
Renters,94087,Elliot,Hopkins,02/04/1961,f,575 E Remington Dr,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,,0,(415) 492-2180,savannah.silva@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,8000,Keep default,2000,300000,N,100,$17.18,$206.21,Peter Chee,"San Jose, CA",(510) 386-6800,#33848371
Renters,94041,Ivy,Torres,11/18/1970,m,151 Calderon Ave,Mountain View,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,,0,(844) 328-9442,savannah.silva@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,8000,Keep default,2000,300000,N,100 / 250,$17.34,$208.09,Lili Li,"Sunnyvale, CA",(650) 409-8999,#13764984
Renters,94041,Quinn,Murphy,03/08/1940,m,1600 Villa St,Mountain View,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,,0,(858) 271-4151,ian.schwartz@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,8000,Keep default,2000,300000,N,250,$13.59,$163.08,Jianhong Zhou,"Fremont, CA",(510) 656-1009,#64981514
Renters,94304,Aiden,Moran,12/1/1973,f,1600 Sand Hill Rd,Palo Alto,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,,0,(415) 491-1125,ian.schwartz@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,8000,Keep default,2000,300000,N,500,$13.84,$166.08,James Cavagnaro,"Foster City, CA",(650) 585-1967,#02301964
Renters,94043,Jack,Perry,11/18/1970,m,100 N Whisman Rd,Mountain View,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,,0,(415) 255-1100,william.palmer@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,8000,Keep default,2000,300000,N,750,$13.09,$157.07,Dennis Fulfer,"Citrus Heights, CA",(877) 315-3555,#98212700
Renters,95126,Jakob,Brewer,07/31/1966,f,754 The Alameda,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,,0,(408) 733-9095,elias.cain@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,8000,Keep default,2000,300000,N,1000,$15.29,$183.53,Dipika Vora,"San Ramon, CA",(408) 941-0094,#86182063
Renters,95050,Vivienne,Clarke,12/1/1973,m,2200 Monroe St,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,,0,(650) 528-2129,savannah.silva@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,8000,Keep default,2000,300000,N,1500,$11.71,$140.56,Leny Bueno,"San Jose, CA",(408) 449-4871,#76338267
Renters,95037,Jase,Brooks,04/05/1941,m,16945 Del Monte Ave,Morgan Hill,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,,0,(408) 502-5355,adrian.gilbert@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,8000,Keep default,2000,300000,N,2500,$17.19,$206.31,Michael Fiamingo,"San Jose, CA",(408) 445-9700,#83777979
Renters,95134,Vivien,Nunez,03/03/1967,m,150 Alicante Dr,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,,0,(619) 281-4006,savannah.silva@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,8000,Keep default,2000,300000,N,5000,$10.83,$130.00,Michael Short,"San Jose, CA",(408) 466-6586,#07311854
Renters,95126,Zackery,Gordon,02/04/1961,m,1201 Parkmoor Ave,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,,0,(415) 474-5333,eden.chen@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,8000,Keep default,2000,500000,N,100,$23.00,$276.03,James Melin,"San Jose, CA",(408) 985-0500,#86655677
Renters,95134,Clara,Nicholson,03/27/1954,f,70 Descanso Dr,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,,0,(415) 580-6272,eden.chen@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,8000,Keep default,2000,500000,N,100 / 250,$17.81,$213.70,Kevin Fitzpatrick,"Sunnyvale, CA",(408) 736-5395,#01713116
Renters,95020,Jakob,Rivas,03/08/1940,m,7397 Monterey St,Gilroy,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,,0,(619) 270-5895,elias.cain@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,8000,Keep default,2000,500000,N,250,$26.51,$318.16,Albert Pinheiro,"Gilroy, CA",(408) 842-4619,#57455982
Renters,95030,Evangeline,Robbins,11/12/1942,m,347 Massol Ave,Los Gatos,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,,0,(415) 491-1125,eden.chen@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,8000,Keep default,2000,500000,N,500,$14.36,$172.28,Pat Ortega,"San Jose, CA",(408) 378-4261,#73867601
Renters,95014,Connor,Newman,02/04/1961,m,5608 Stevens Creek Blvd,Cupertino,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,,0,(415) 334-1880,eden.chen@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,8000,Keep default,2000,500000,N,750,$14.22,$170.61,David Kelly,"Sacramento, CA",(916) 447-9797,#44640777
Renters,94085,Mathew,Chavez,03/03/1967,m,1257 Lakeside Dr,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,,0,(619) 280-5383,eden.chen@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,8000,Keep default,2000,500000,N,1000,$14.13,$169.57,Michael Short,"San Jose, CA",(408) 466-6586,#04194751
Renters,95051,Fiona,Wood,07/31/1966,f,100 Buckingham Dr,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,,0,(415) 563-6333,elias.cain@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,8000,Keep default,2000,500000,N,1500,$13.38,$160.56,Teketel Mulugeta,"San Jose, CA",(408) 249-8123,#99617197
Renters,94301,Chloe,Kirby,03/27/1954,f,459 Hamilton Ave,Palo Alto,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,,0,(415) 586-8940,savannah.silva@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,8000,Keep default,2000,500000,N,2500,$11.59,$139.13,Narasimha Betini,"Palo Alto, CA",(408) 676-7283,#40327787
Renters,95008,Henry,Parker,04/05/1941,m,2275 S Bascom Ave,Campbell,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,,0,(415) 255-1100,lilly.hayes@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,8000,Keep default,2000,500000,N,5000,$11.92,$143.05,Thu Nguyen,"San Jose, CA",(408) 258-8388,#83485516
Renters,94085,Seth,Gregory,05/06/1950,f,355 N Wolfe Rd,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,,0,(408) 618-0044,elias.cain@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,1000,100000,N,100,$14.07,$168.86,Jeffery Sundquist,"San Jose, CA",(408) 449-4893,#96769418
Renters,95126,Jack,Nguyen,03/08/1940,f,1201 Parkmoor Ave,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,,0,(650) 282-3083,scarlett.richard@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,1000,100000,N,100 / 250,$17.28,$207.39,James Melin,"San Jose, CA",(408) 985-0500,#88757444
Renters,95030,Alexandra,Norris,03/03/1967,f,347 Massol Ave,Los Gatos,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,,0,(415) 648-1910,adrian.gilbert@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,1000,100000,N,250,$12.51,$150.08,Chiu Ling Lin,"San Jose, CA",(408) 657-3919,#59617222
Renters,95030,Annabelle,Roberts,07/31/1966,m,10 Jackson St 107,Los Gatos,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,,0,(858) 666-2423,adrian.gilbert@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,1000,100000,N,500,$11.51,$138.08,Jinghuai Li,"Mountain View, CA",(650) 988-9618,#63112154
Renters,95112,Dominic,Kelley,12/1/1973,m,760 N 7th St,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,,0,(866) 451-2806,lilly.hayes@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,1000,100000,N,750,$12.18,$146.16,Roger Tuma,"Milpitas, CA",(408) 573-3820,#69344892
Renters,94085,Annabelle,Diaz,11/18/1970,m,1257 Lakeside Dr,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,,0,(415) 474-0333,eden.chen@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,1000,100000,N,1500,$10.83,$130.00,Michael Short,"San Jose, CA",(408) 466-6586,#97155501
Renters,94304,Andrew,Hodges,11/18/1970,f,700 Clark Way,Palo Alto,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,,0,(415) 981-5780,william.palmer@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,1000,100000,N,2500,$10.83,$130.00,John Kikes,"Danville, CA",(925) 820-6661,#31725659
Renters,95051,Autumn,James,06/06/1967,m,101 Saratoga Ave,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,,0,(650) 755-8133,elias.cain@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,1000,100000,N,5000,$10.83,$130.00,Sammy Lee,"San Jose, CA",(408) 247-8800,#08276740
Renters,95014,Emma,Walton,03/27/1954,f,19608 Pruneridge Ave,Cupertino,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,,0,(415) 459-2900,elias.cain@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,1000,300000,N,100,$16.47,$197.60,Robert Herzog,"Pleasanton, CA",(925) 734-0530,#74246314
Renters,95054,Carter,Willis,02/04/1961,f,1600 Nantucket Cir,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,,0,(831) 373-1025,ana.webster@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,1000,300000,N,100 / 250,$16.34,$196.09,Tony Stoll,"San Jose, CA",(650) 200-5721,#50757061
Renters,95112,Adalyn,Martin,06/06/1967,m,101 E San Fernando St 100,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,,0,(415) 404-7453,william.palmer@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,1000,300000,N,250,$16.25,$194.95,J Luis Hernandez,"San Jose, CA",(408) 605-4974,#25550755
Renters,95131,August,Hill,03/08/1940,f,1600 Whitewood Dr,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,,0,(844) 328-9442,lilly.hayes@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,1000,300000,N,500,$12.44,$149.28,Gregory Wong,"San Jose, CA",(408) 929-6868,#82130509
Renters,95030,Conor,Petersen,03/27/1954,m,347 Massol Ave,Los Gatos,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,,0,(650) 528-2129,adrian.gilbert@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,1000,300000,N,750,$11.98,$143.75,Angie Arnesto,"San Jose, CA",(408) 275-6888,#47578680
Renters,95136,Aidan,Morrow,02/04/1961,m,3601 Copperfield Dr,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,,0,(415) 777-4100,lilly.hayes@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,1000,300000,N,1000,$14.40,$172.77,Ashish Marwaha,"San Jose, CA",(408) 754-0603,#92056808
Renters,94086,Nicolas,Spencer,03/03/1967,m,243 Buena Vista Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,,0,(408) 257-1060,savannah.silva@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,1000,300000,N,1500,$11.46,$137.56,Jason Schram,"Palo Alto, CA",(650) 522-0027,#92745659
Renters,95126,Zachery,Wade,03/03/1967,m,2050 Southwest Expy 126,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,,0,(415) 673-7545,ana.webster@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,1000,300000,N,2500,$12.65,$151.74,Rachel Oster-Payne,"San Jose, CA",(408) 885-1190,#42688800
Renters,95030,Piper,Guerrero,11/18/1970,m,10 Jackson St 107,Los Gatos,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,,0,(650) 321-1701,scarlett.richard@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,1000,300000,N,5000,$10.83,$130.00,Jinghuai Li,"Mountain View, CA",(650) 988-9618,#64136963
Renters,95134,Oliver,Evans,03/08/1940,f,150 Alicante Dr,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,,0,(831) 240-0330,eden.chen@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,1000,500000,N,100,$17.82,$213.86,Michael Short,"San Jose, CA",(408) 466-6586,#97288416
Renters,95037,Rose,Robles,12/1/1973,f,16945 Del Monte Ave,Morgan Hill,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,,0,(415) 474-1750,ian.schwartz@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,1000,500000,N,100 / 250,$33.77,$405.21,Robyn Akin Dequine,"San Jose, CA",(408) 268-2546,#97139880
Renters,95125,Penelope,Cummings,11/18/1970,f,2118 Canoas Garden Ave,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,,0,(650) 264-9696,eden.chen@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,1000,500000,N,250,$19.75,$237.02,Kevin Hunt,"Templeton, CA",(805) 434-3276,#75645747
Renters,95126,Nolan,Turner,03/08/1940,f,950 Meridian Ave,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,,0,(603) 571-6274,adrian.gilbert@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,1000,500000,N,500,$17.00,$204.00,Tyler Carlin,"Orangevale, CA",(916) 988-5525,#06143929
Renters,95014,Jakob,Mccoy,11/12/1942,f,7375 Rollingdell Dr,Cupertino,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,,0,(650) 591-6666,william.palmer@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,1000,500000,N,750,$13.43,$161.17,John Williams,"San Jose, CA",(408) 227-2560,#05964152
Renters,94087,Grayson,Thompson,12/1/1973,m,575 E Remington Dr,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,,0,(707) 544-1400,elias.cain@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,1000,500000,N,1000,$13.88,$166.57,Brittany Leonard,"San Jose, CA",(408) 281-3220,#27425631
Renters,94086,Jase,Harrison,03/03/1967,m,825 E Evelyn Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,,0,(831) 449-1800,alexandra.guerrero@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,1000,500000,N,1500,$13.13,$157.56,Mark Rizzo,"San Jose, CA",(408) 449-4820,#76721905
