Insurance Type,Zip code,First name,Last name,Date of birth,Gender,Address,City,State,Auto insurance coverage?,Property Type,# units,# unrelated roommates,roommate names,# property losses in last 3 years,Phone number,Email address,Fire Sprinkler System?,Central Fire & Burglar Alarm?,Local Fire / Smoke Alarm?,Home Security?,Non Smoking Household?,Local Burglar Alarm?,Unusual hazards?,Dogs that bite?,Run a business from home?,Start date,Personal property worth,Loss of use,Medical payments,Personal liability,Farmers Identity Protection,Deductible,Policy Price,Annual Policy Price,Agent Name,Agent Address,Agent Phone Number,Quote Number
Renters,95123,Adrian,Shepherd,03/27/1987,f,150 Palm Valley Blvd,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,,0,(408) 502-5355,scarlett.richard@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,2000,300000,N,100,$24.26,$291.17,Bin Lu,"San Jose, CA",(408) 728-9789,#84449700
Renters,94085,Ava,Maxwell,06/06/1986,m,330 N Mathilda Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,,0,(415) 459-2900,adrian.gilbert@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,2000,300000,N,100 / 250,$18.79,$225.46,Mary Formico Barnard,"San Jose, CA",(408) 286-1334,#62160096
Renters,95030,Brielle,Lloyd,03/03/1988,f,347 Massol Ave,Los Gatos,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,,0,(415) 648-1910,ana.webster@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,2000,300000,N,250,$16.05,$192.55,Mary Badame,"Los Gatos, CA",(408) 395-1113,#10750112
Renters,95008,Arya,Curry,03/03/1988,f,2275 S Bascom Ave,Campbell,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,,0,(408) 664-2724,william.palmer@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,2000,300000,N,500,$18.47,$221.68,Thu Nguyen,"San Jose, CA",(408) 258-8388,#85506273
Renters,95008,Isaac,Lawrence,03/08/1990,f,200 Hollis Ave,Campbell,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,,0,(415) 567-0683,eden.chen@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,2000,300000,N,750,$17.42,$209.06,Ray Kellam,"Campbell, CA",(408) 440-5139,#14110360
Renters,95020,Hanna,Perry,06/06/1986,m,8200 Kern Ave,Gilroy,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,,0,(415) 308-7225,alexandra.guerrero@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,2000,300000,N,1000,$24.55,$294.57,Paulson Nietert,"Morgan Hill, CA",(408) 778-2761,#52364887
Renters,95008,Adalyn,Williamson,03/27/1987,f,200 Hollis Ave,Campbell,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,,0,(650) 557-4116,scarlett.richard@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,2000,300000,N,1500,$15.49,$185.90,Mark Matias,"Campbell, CA",(408) 440-5111,#86118578
Renters,95054,Izabella,Mccormick,11/18/1989,m,502 Mansion Park Dr,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,,0,(858) 693-1175,elias.cain@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,2000,300000,N,2500,$11.38,$136.61,Atulya Yogeshwar,"Sunnyvale, CA",(408) 720-0594,#02056327
Renters,95014,Sophia,Payne,03/08/1990,m,5608 Stevens Creek Blvd,Cupertino,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,,0,(831) 469-3620,eden.chen@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,2000,300000,N,5000,$10.83,$130.00,David Kelly,"Sacramento, CA",(916) 447-9797,#48874222
Renters,95008,Claire,Moreno,02/04/1989,m,1630 W Campbell Ave,Campbell,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,,0,(707) 653-5931,ian.schwartz@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,2000,500000,N,100,$25.93,$311.17,David Cheng-Yi Cheng,"Campbell, CA",(408) 369-8988,#49363229
