Insurance Type,Zip code,First name,Last name,Date of birth,Gender,Address,City,State,Auto insurance coverage?,Property Type,# units,# unrelated roommates,roommate names,# property losses in last 3 years,Phone number,Email address,Fire Sprinkler System?,Central Fire & Burglar Alarm?,Local Fire / Smoke Alarm?,Home Security?,Non Smoking Household?,Local Burglar Alarm?,Unusual hazards?,Dogs that bite?,Run a business from home?,Start date,Personal property worth,Loss of use,Medical payments,Personal liability,Farmers Identity Protection,Deductible
Renters,95051,Mia,Patton,04/05/1994,f,1901 Halford Ave,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,,0,(707) 823-0730,elias.cain@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,32000,Keep default,2000,100000,N,500
Renters,95035,Savannah,Dawson,03/08/1994,m,555 S Park Victoria Dr,Milpitas,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,,0,(831) 476-8897,ian.schwartz@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,32000,Keep default,2000,100000,N,750
Renters,95136,Tessa,Murphy,07/31/1993,f,3601 Copperfield Dr,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,,0,(925) 686-1761,lilly.hayes@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,32000,Keep default,2000,100000,N,1000
Renters,95136,Graeme,Dawson,11/18/1993,f,4300 The Woods Dr,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,,0,(408) 570-5040,elias.cain@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,32000,Keep default,2000,100000,N,1500
Renters,95035,Isabelle,Farmer,07/31/1993,f,555 S Park Victoria Dr,Milpitas,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,,0,(415) 440-0550,lilly.hayes@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,32000,Keep default,2000,100000,N,2500
Renters,95050,Owen,Baker,06/06/1994,f,1599 Warburton Ave,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,,0,(650) 756-4588,adrian.gilbert@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,32000,Keep default,2000,100000,N,5000
Renters,95054,Aurora,Rice,02/04/1994,m,1500 Vista Club Cir,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,,0,(415) 922-0111,william.palmer@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,32000,Keep default,2000,300000,N,100
Renters,94085,Isla,Ball,06/06/1994,m,1257 Lakeside Dr,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,,0,(408) 736-8658,adrian.gilbert@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,32000,Keep default,2000,300000,N,100 / 250
Renters,95030,Hannah,Mckenzie,03/08/1994,m,10 Jackson St 107,Los Gatos,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,,0,(866) 894-6343,adrian.gilbert@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,32000,Keep default,2000,300000,N,250
Renters,95123,Dominick,Mitchell,02/04/1994,f,150 Palm Valley Blvd,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,,0,(415) 487-1218,adrian.gilbert@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,32000,Keep default,2000,300000,N,500
Renters,95126,Nicholas,Carey,04/05/1994,m,850 Meridian Way,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,,0,(603) 571-6274,lilly.hayes@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,32000,Keep default,2000,300000,N,750
