Insurance Type,Zip code,First name,Last name,Date of birth,Gender,Address,City,State,Auto insurance coverage?,Property Type,# units,# unrelated roommates,roommate names,# property losses in last 3 years,Phone number,Email address,Fire Sprinkler System?,Central Fire & Burglar Alarm?,Local Fire / Smoke Alarm?,Home Security?,Non Smoking Household?,Local Burglar Alarm?,Unusual hazards?,Dogs that bite?,Run a business from home?,Start date,Personal property worth,Loss of use,Medical payments,Personal liability,Farmers Identity Protection,Deductible,Policy Price,Annual Policy Price,Agent Name,Agent Address,Agent Phone Number,Quote Number
Renters,94085,Joseph,Brown,06/06/1986,m,355 N Wolfe Rd,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,,0,(408) 445-5211,savannah.silva@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,2000,100000,N,100 / 250,$16.70,$200.46,Jeffery Sundquist,"San Jose, CA",(408) 449-4893,#80235062
Renters,94086,Griffin,Price,03/08/1990,f,243 Buena Vista Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,,0,(650) 588-0220,alexandra.guerrero@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,2000,100000,N,250,$13.96,$167.55,Jason Schram,"Palo Alto, CA",(650) 522-0027,#69633928
Renters,95125,Asher,Erickson,12/1/1988,m,1776 Almaden Rd,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,,0,(831) 384-7159,eden.chen@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,2000,100000,N,500,$16.39,$196.68,Joe Angelini,"Half Moon Bay, CA",(650) 726-4818,#85585543
Renters,95054,Eliot,Mckinney,02/04/1989,f,1500 Vista Club Cir,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,,0,(415) 701-8366,lilly.hayes@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,2000,100000,N,750,$12.04,$144.52,Lily Zhao,"San Jose, CA",(408) 398-4616,#90560671
Renters,95020,Paige,Hall,02/04/1989,m,500 Ioof Ave,Gilroy,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,,0,(619) 651-7000,adrian.gilbert@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,2000,100000,N,1000,$22.46,$269.57,Colin Jacobsen,"Soquel, CA",(831) 588-1185,#19121507
Renters,95111,Owen,Rojas,04/05/1990,m,2600 Corde Terra Cir,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,,0,(650) 372-8336,ana.webster@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,2000,100000,N,1500,$11.90,$142.75,Diem Pham,"San Jose, CA",(408) 900-7200,#06882486
Renters,95126,Mia,Carter,06/06/1986,m,850 Meridian Way,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,,0,(877) 713-3968,lilly.hayes@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,2000,100000,N,2500,$11.83,$141.96,Louise Shih,"San Jose, CA",(408) 253-0688,#92691892
Renters,95035,Hanna,Reynolds,02/04/1989,f,555 S Park Victoria Dr,Milpitas,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,,0,(510) 494-9500,william.palmer@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,2000,100000,N,5000,$10.83,$130.00,Khushvinder Singh,"Milpitas, CA",(408) 262-9190,#27906295
Renters,94304,Eli,Mullins,11/12/1990,f,700 Clark Way,Palo Alto,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,,0,(650) 854-3900,alexandra.guerrero@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,2000,300000,N,100,$19.47,$233.69,John Kikes,"Danville, CA",(925) 820-6661,#43539990
Renters,94304,Jasper,Miles,12/1/1988,m,700 Clark Way,Palo Alto,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,,0,(408) 733-4733,scarlett.richard@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,2000,300000,N,250,$16.05,$192.55,John Kikes,"Danville, CA",(925) 820-6661,#76979016
Renters,95008,Conner,Delgado,12/1/1988,m,2275 S Bascom Ave,Campbell,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,,0,(415) 474-8052,alexandra.guerrero@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,2000,300000,N,500,$18.47,$221.68,Thu Nguyen,"San Jose, CA",(408) 258-8388,#49255727
Renters,95014,Ivy,Gross,06/06/1986,f,5608 Stevens Creek Blvd,Cupertino,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,,0,(415) 359-1333,alexandra.guerrero@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,2000,300000,N,750,$14.13,$169.52,David Kelly,"Sacramento, CA",(916) 447-9797,#65203096
Renters,95030,Jacob,Mclaughlin,03/27/1987,f,10 Jackson St 107,Los Gatos,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,,0,(888) 492-9765,lilly.hayes@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,2000,300000,N,1000,$13.44,$161.29,Jinghuai Li,"Mountain View, CA",(650) 988-9618,#02917594
Renters,95035,Ryder,Brock,11/12/1990,m,755 E Capitol Ave,Milpitas,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,,0,(650) 583-9275,scarlett.richard@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,2000,300000,N,1500,$12.62,$151.42,Rudy Buitrago,"San Jose, CA",(408) 434-0640,#02450522
