Insurance Type,Zip code,First name,Last name,Date of birth,Gender,Address,City,State,Auto insurance coverage?,Property Type,# units,# unrelated roommates,roommate names,# property losses in last 3 years,Phone number,Email address,Fire Sprinkler System?,Central Fire & Burglar Alarm?,Local Fire / Smoke Alarm?,Home Security?,Non Smoking Household?,Local Burglar Alarm?,Unusual hazards?,Dogs that bite?,Run a business from home?,Start date,Personal property worth,Loss of use,Medical payments,Personal liability,Farmers Identity Protection,Deductible,Policy Price,Annual Policy Price,Agent Name,Agent Address,Agent Phone Number,Quote Number
Renters,95050,Claire,Norris,03/27/1987,f,1599 Warburton Ave,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,,0,(619) 463-1116,adrian.gilbert@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,$18.84,$226.04,Jeff Senigaglia,"San Jose, CA",(408) 297-6686,#47752434
Renters,94304,Stella,Murray,06/06/1986,m,1600 Sand Hill Rd,Palo Alto,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,,0,(707) 579-5605,savannah.silva@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100 / 250,$18.08,$217.00,Ken Tso,"San Mateo, CA",(650) 295-0777,#09638072
Renters,95126,Elizabeth,Francis,05/06/1989,m,754 The Alameda,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,,0,(415) 647-6922,adrian.gilbert@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,250,$19.28,$231.35,Dipika Vora,"San Ramon, CA",(408) 941-0094,#02022354
Renters,95054,Landen,Frazier,05/06/1989,m,4500 Carlyle Ct,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,,0,(415) 981-2605,adrian.gilbert@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,500,$13.86,$166.36,Erich Stiegler,"Milpitas, CA",(408) 813-5348,#93399061
Renters,95129,Vivienne,Townsend,07/31/1988,f,355 Kiely Blvd,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,,0,(408) 378-7188,ian.schwartz@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,750,$12.96,$155.52,Randall Talley,"Campbell, CA",(408) 879-7455,#31205039
Renters,95136,Rose,Doyle,02/04/1989,f,4300 The Woods Dr,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,,0,(415) 459-2900,ian.schwartz@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,1000,$15.62,$187.39,Ernest Dillard,"El Dorado Hills, CA",(916) 939-8553,#28814223
Renters,94089,Jude,Hartman,03/08/1990,f,1235 Wildwood Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,,0,(415) 345-4400,scarlett.richard@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,1500,$11.30,$135.62,Anthony Mangiameli,"San Jose, CA",(408) 247-7833,#37070412
Renters,94087,Quinn,Bishop,07/31/1988,f,575 E Remington Dr,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,,0,(650) 952-3727,adrian.gilbert@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,2500,$10.83,$130.00,Sahar Selahi,"San Jose, CA",(408) 931-6434,#09430394
Renters,95126,Clare,Sanders,06/06/1986,m,1590 Southwest Expy,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,,0,(650) 425-3914,elias.cain@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,5000,$10.83,$130.00,Dominik Caloiaro,"San Jose, CA",(408) 292-1112,#97971284
Renters,95035,Clara,Cross,03/03/1988,f,755 E Capitol Ave,Milpitas,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,,0,(925) 284-1915,ana.webster@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,300000,N,100,$20.92,$251.04,Rudy Buitrago,"San Jose, CA",(408) 434-0640,#06240484
Renters,95014,Luke,Chan,03/03/1988,f,7375 Rollingdell Dr,Cupertino,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,,0,(858) 571-0104,alexandra.guerrero@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,300000,N,100 / 250,$20.17,$242.00,John Williams,"San Jose, CA",(408) 227-2560,#48072338
Renters,95054,Hudson,Phillips,06/06/1986,f,502 Mansion Park Dr,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,,0,(866) 678-3468,savannah.silva@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,300000,N,250,$17.15,$205.83,Jazmin Guizar,"Santa Clara, CA",(408) 802-7257,#79706543
Renters,95134,Josephine,Nelson,03/27/1987,f,70 Descanso Dr,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,,0,(707) 538-1516,savannah.silva@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,300000,N,500,$15.95,$191.36,Mary Formico Barnard,"San Jose, CA",(408) 286-1334,#93100114
Renters,95030,Eden,Duran,03/08/1990,m,10 Jackson St 107,Los Gatos,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,,0,(877) 713-4583,lilly.hayes@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,300000,N,750,$15.04,$180.52,Jinghuai Li,"Mountain View, CA",(650) 988-9618,#35744676
Renters,95131,Sienna,Ballard,02/04/1989,f,1600 Whitewood Dr,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,,0,(707) 544-1400,eden.chen@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,300000,N,1000,$14.29,$171.48,Binh Nguyen,"San Jose, CA",(408) 406-5254,#49280720
Renters,95127,Hazel,Roth,11/12/1990,m,2601 Nuestra Castillo Ct,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,,0,(650) 348-6130,eden.chen@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,300000,N,1500,$14.88,$178.56,Jose Manabat,"San Jose, CA",(408) 437-5456,#65416894
Renters,94087,Nicolas,Miranda,11/18/1989,m,902 W Remington Dr,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,,0,(408) 984-4767,lilly.hayes@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,300000,N,2500,$12.03,$144.35,Jeff Senigaglia,"San Jose, CA",(408) 297-6686,#33643664
Renters,94086,Lea,Bailey,03/03/1988,m,1035 Aster Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,,0,(844) 328-9442,elias.cain@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,300000,N,5000,$10.83,$130.00,Jyotisen Mody,"Milpitas, CA",(408) 726-5197,#20101156
Renters,95126,Aidan,Ruiz,02/04/1989,f,1201 Parkmoor Ave,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,,0,(619) 443-1720,scarlett.richard@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,500000,N,100,$27.85,$334.18,James Melin,"San Jose, CA",(408) 985-0500,#42210333
Renters,95125,Isaiah,Burgess,11/18/1989,m,3200 Rubino Dr,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,,0,(707) 361-4060,ana.webster@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,500000,N,100 / 250,$26.88,$322.61,Vilai Yang,"Elk Grove, CA",(916) 684-9958,#81478336
Renters,95136,Felicity,Smith,03/08/1990,m,3601 Copperfield Dr,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,,0,(415) 474-5494,alexandra.guerrero@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,500000,N,250,$23.03,$276.35,Gary Stribling,"Campbell, CA",(408) 371-2000,#97121982
Renters,95112,Elliot,Garrett,03/03/1988,m,1700 N 1st St,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,,0,(408) 214-1714,lilly.hayes@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,500000,N,500,$19.45,$233.38,Timothy Shannon,"Pasadena, CA",(800) 999-5729,#03894940
Renters,95050,Madelyn,Schneider,06/06/1986,m,1599 Warburton Ave,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,,0,(408) 733-4733,savannah.silva@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,500000,N,750,$16.71,$200.52,Richard So,"Santa Clara, CA",(408) 249-7726,#91072293
Renters,94040,Eli,Richard,05/06/1989,m,234 Escuela Ave,Mountain View,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,,0,(415) 777-4850,elias.cain@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,500000,N,1000,$15.96,$191.48,Jianhong Zhou,"Fremont, CA",(510) 656-1009,#51215926
Renters,95126,Eliot,Stevenson,04/05/1990,f,1590 Southwest Expy,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,,0,(408) 998-2012,lilly.hayes@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,500000,N,1500,$18.21,$218.52,Mohammad Parandian,"San Jose, CA",(408) 266-7177,#65182785
Renters,95020,Khloe,Higgins,03/03/1988,m,500 Ioof Ave,Gilroy,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,,0,(619) 443-1720,savannah.silva@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,500000,N,2500,$23.64,$283.69,Michael Matica,"Soquel, CA",(831) 421-2428,#85542513
Renters,95054,Rider,Munoz,04/05/1990,m,550 Moreland Way,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,,0,(707) 745-3000,elias.cain@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,2000,100000,N,100,$19.09,$229.04,Stephen Larson,"Sacramento, CA",(916) 428-4520,#90824552
Renters,95126,Jace,Chavez,03/03/1988,f,1201 Parkmoor Ave,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,,0,(650) 854-3900,eden.chen@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,2000,100000,N,250,$19.53,$234.35,James Melin,"San Jose, CA",(408) 985-0500,#06233938
